ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,id
16000001,26 to 50,"",4392
16000001,1,"",1781
16000001,1,"",4144
16000001,1,"",3179
16000001,1,"",5000
16000001,2 to 5,Business Consulting,4254
16000001,2 to 5,"",1373
542012,201 to 1000,Other,2270
284076,11 to 25,"",4888
9394820,1,"",2116
16000001,"","",4186
16000001,1,"",4906
42001,1001 to 10000,REAL_ESTATE,5019
16000001,2 to 5,"",367
1252933,6 to 10,REAL_ESTATE,4754
253,2 to 5,"",3140
16000001,1,"",4191
377192,1001 to 10000,"",2913
16000001,1001 to 10000,AIRLINES_AVIATION,4485
16000001,11 to 25,"",452
16000001,1,"",1090
16000001,2 to 5,"",3553
60686,1001 to 10000,REAL_ESTATE,5012
1271752,201 to 1000,"",2387
16000001,1,"",1085
9762,201 to 1000,Finance and Insurance,2491
106000,201 to 1000,RETAIL,814
16000001,"","",4086
3745928,51 to 200,"",5016
16000001,1,"",4384
820956,"","",1363
16000001,2 to 5,"",516
5708809,26 to 50,MARKETING_AND_ADVERTISING,2547
3872387,201 to 1000,INFORMATION_TECHNOLOGY_AND_SERVICES,3687
16000001,26 to 50,PHOTOGRAPHY,4324
1590482,51 to 200,MANAGEMENT_CONSULTING,3390
16000001,6 to 10,"",2668
1295502,51 to 200,REAL_ESTATE,3728
16000001,"","",2335
16000001,1,"",3000
16000001,6 to 10,"",336
16000001,2 to 5,"",1995
16000001,51 to 200,"",317
4209303,201 to 1000,EDUCATION_MANAGEMENT,265
16000001,1,"",4717
16000001,2 to 5,"",1134
10611777,2 to 5,HIGHER_EDUCATION,2962
16000001,2 to 5,"",3031
16000001,6 to 10,"",1978
16000001,1,"",1686
16000001,1,"",3311
497053,201 to 1000,Non-Profit/Educational Institution,2916
16000001,1,"",4211
16000001,1,"",1078
16000001,6 to 10,"",4197
16000001,2 to 5,"",5062
16000001,2 to 5,"",2851
181845,26 to 50,PUBLIC_RELATIONS_AND_COMMUNICATIONS,4812
16000001,6 to 10,"",5147
,1,"",2229
115784,51 to 200,Education,723
5962518,26 to 50,"",4953
16000001,2 to 5,"",4104
20847,201 to 1000,"",655
16000001,"","",876
16000001,2 to 5,"",3776
179,2 to 5,Finance and Insurance,3155
137472,201 to 1000,CONSUMER_SERVICES,2647
430747,1001 to 10000,Real Estate & Construction,568
16000001,11 to 25,"",5075
16000001,26 to 50,"",4935
767160,51 to 200,"",1285
4428996,2 to 5,"",5144
16000001,6 to 10,FINANCIAL_SERVICES,3487
16000001,2 to 5,"",1370
10527,1001 to 10000,Health/Fitness,3658
3720731,201 to 1000,ELECTRICAL_ELECTRONIC_MANUFACTURING,4753
3853928,51 to 200,"",5115
16000001,"","",2654
16000001,2 to 5,"",3600
217,26 to 50,Technology - Software,5161
9768614,11 to 25,"",394
16000001,26 to 50,BUSINESS_SUPPLIES_AND_EQUIPMENT,4822
2049222,11 to 25,"",757
16000001,2 to 5,"",2275
16000001,2 to 5,PHOTOGRAPHY,4554
141584,51 to 200,"",3766
16000001,26 to 50,CONSTRUCTION,1948
2897690,6 to 10,"",477
16000001,1,"",965
16000001,6 to 10,MARKET_RESEARCH,4483
16000001,"","",2506
16000001,51 to 200,"",2520
6316102,51 to 200,"",549
16000001,6 to 10,PHARMACEUTICALS,917
16000001,"","",4380
722,1001 to 10000,CONSUMER_SERVICES,4100
9152741,26 to 50,"",1692
54579,6 to 10,"",4073
16000001,51 to 200,"",3339
16000001,1,"",773
165080,51 to 200,FINANCIAL_SERVICES,4153
16000001,11 to 25,"",3457
16000001,2 to 5,"",2563
16000001,6 to 10,"",2103
16000001,1,"",1661
16000001,2 to 5,"",1961
16000001,1,"",3252
14606,1001 to 10000,B2C Services,4050
16000001,26 to 50,"",3535
104012,6 to 10,COMPUTER_SOFTWARE,1783
8804666,51 to 200,"",3348
16000001,2 to 5,"",3819
733477,6 to 10,"",3574
16000001,2 to 5,"",4136
16000001,2 to 5,"",1477
16000001,1,"",2490
16000001,6 to 10,"",900
16000001,1,"",746
16000001,"","",3957
16000001,"","",3676
16000001,2 to 5,"",2792
16000001,1,"",2793
16000001,6 to 10,"",1934
5004425,"","",1471
138261,1001 to 10000,Non-Profit/Educational Institution,2092
6773486,6 to 10,"",1610
16000001,2 to 5,"",1392
16000001,26 to 50,"",4109
,1001 to 10000,COMPUTER_SOFTWARE,1638
16000001,"","",2474
16000001,1,"",2658
7744890,6 to 10,COMPUTER_SOFTWARE,3007
16000001,1,"",2597
16000001,26 to 50,HUMAN_RESOURCES,1768
16000001,2 to 5,"",530
16000001,6 to 10,"",3388
1700955,"","",1545
16000001,1,"",3707
16000001,"","",3560
16000001,26 to 50,REAL_ESTATE,4249
16000001,11 to 25,"",3006
16000001,6 to 10,"",1120
16000001,2 to 5,"",1242
16000001,1,"",304
16000001,6 to 10,"",2660
135073,26 to 50,"",4247
16000001,"","",3156
16000001,1,"",4475
9411892,11 to 25,"",1780
5865967,6 to 10,HOSPITAL_HEALTH_CARE,5010
16000001,2 to 5,"",1161
16000001,1,"",2631
16000001,6 to 10,"",4216
76177,1001 to 10000,HIGHER_EDUCATION,2273
16000001,2 to 5,"",4411
16000001,1,"",1466
2740644,201 to 1000,CONSUMER_ELECTRONICS,2847
16000001,2 to 5,CONSUMER_SERVICES,1435
16000001,"","",3710
16000001,2 to 5,"",3738
2227712,11 to 25,"",4106
16000001,11 to 25,"",1653
16000001,1,"",4114
16000001,2 to 5,"",3908
2865488,2 to 5,"",2367
16000001,11 to 25,real estate,1461
16000001,6 to 10,NON_PROFIT_ORGANIZATION_MANAGEMENT,467
16000001,6 to 10,LEISURE_TRAVEL_TOURISM,3976
16000001,1,"",1968
16000001,2 to 5,"",3160
205171,51 to 200,"",2321
1257743,6 to 10,"",3780
4600662,2 to 5,"",2000
16000001,51 to 200,FINANCIAL_SERVICES,3823
1684657,51 to 200,Technology - Software,385
28266,201 to 1000,Consulting/Advisory,220
16000001,"","",4876
16000001,201 to 1000,"",4401
836207,6 to 10,BUILDING_MATERIALS,3996
16000001,1,"",711
16000001,6 to 10,"",624
16000001,11 to 25,"",4642
16000001,2 to 5,"",4028
98433,1001 to 10000,HIGHER_EDUCATION,4538
16000001,1,"",5077
16000001,2 to 5,"",2099
16000001,201 to 1000,"",2267
1722390,26 to 50,"",2215
16000001,51 to 200,"",1479
16000001,1,"",1537
4131974,201 to 1000,LEISURE_TRAVEL_TOURISM,2990
16000001,26 to 50,"",732
1273782,51 to 200,COMPUTER_SOFTWARE,877
16000001,6 to 10,"",3059
16000001,"","",958
2355089,2 to 5,E_LEARNING,4747
16000001,1,"",4791
16000001,26 to 50,"",1750
6633032,2 to 5,"",976
80453,1001 to 10000,Non-Profit/Educational Institution,1831
587711,201 to 1000,CIVIC_SOCIAL_ORGANIZATION,3240
541686,6 to 10,COMPUTER_SOFTWARE,4726
16000001,6 to 10,RECREATIONAL_FACILITIES_AND_SERVICES,1706
16000001,1,"",2399
796068,6 to 10,"",1688
16000001,26 to 50,RELIGIOUS_INSTITUTIONS,3709
16000001,26 to 50,"",4904
16000001,"","",480
990345,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES,1318
16000001,2 to 5,"",3622
16000001,1001 to 10000,"",4208
16000001,1,"",3020
16000001,2 to 5,"",3614
16000001,2 to 5,"",2786
10722554,26 to 50,E_LEARNING,4370
302178,26 to 50,PUBLISHING,4296
398534,201 to 1000,AIRLINES_AVIATION,2290
16000001,11 to 25,"",2657
10557089,"","",5188
72672,51 to 200,HIGHER_EDUCATION,2609
4809617,11 to 25,"",4180
3175089,26 to 50,"",4023
16000001,1,"",1066
16000001,6 to 10,"",2411
16000001,2 to 5,"",2060
16000001,26 to 50,COMPUTER_SOFTWARE,1879
16000001,1,"",2755
16000001,1001 to 10000,"",1004
16000001,2 to 5,"",3125
2357451,26 to 50,"",1033
16000001,11 to 25,"",391
7779619,26 to 50,Marketing Services,331
16000001,2 to 5,"",3538
16000001,2 to 5,"",1836
15212,1001 to 10000,Consumer Products,571
16000001,11 to 25,REAL_ESTATE,936
16000001,11 to 25,EVENTS_SERVICES,560
226454,6 to 10,COMPUTER_SOFTWARE,4975
16000001,2 to 5,"",2679
16000001,"","",4250
16000001,2 to 5,"",1840
16000001,2 to 5,"",3263
16000001,6 to 10,"",4826
16000001,2 to 5,"",2282
496104,51 to 200,RESEARCH,787
4908,6 to 10,"",2331
4844,11 to 25,"",5120
10180,1001 to 10000,Non-Profit,3184
16000001,201 to 1000,PROFESSIONAL_TRAINING_COACHING,5166
8553955,201 to 1000,HOSPITAL_HEALTH_CARE,1014
2320846,6 to 10,"",611
16000001,"","",2015
16000001,"","",3050
1636,6 to 10,"",4660
16000001,6 to 10,"",1852
16000001,201 to 1000,"",5187
16000001,2 to 5,"",3870
16000001,1,"",2711
16000001,2 to 5,"",306
69400,201 to 1000,Technology - Software,3495
16000001,6 to 10,"",923
796113,201 to 1000,BUILDING_MATERIALS,4043
16000001,"",COMPUTER_SOFTWARE,1497
16000001,2 to 5,"",2690
16000001,2 to 5,"",2210
16000001,2 to 5,"",3949
,1,"",2348
3670510,2 to 5,"",292
2022299,6 to 10,"",696
10552,1001 to 10000,CONSUMER_SERVICES,3481
8388387,51 to 200,MARKETING_AND_ADVERTISING,588
16000001,1,"",1020
16000001,6 to 10,"",1046
7625678,26 to 50,"",3382
16000001,1,"",596
700594,1,"",418
4388,2 to 5,"",1664
16000001,"","",1967
16000001,201 to 1000,Non-Profit/Educational Institution,4540
16000001,2 to 5,"",4175
16000001,6 to 10,"",4222
16000001,6 to 10,"",2294
16000001,"","",1296
16000001,"","",2361
1000001,"10,001 or more",MARKETING_AND_ADVERTISING,4397
1408188,6 to 10,"",980
8026235,2 to 5,"",813
1181353,51 to 200,MARKETING_AND_ADVERTISING,4823
7771020,1,"",4306
559957,26 to 50,TRANSPORTATION_TRUCKING_RAILROAD,1490
155691,201 to 1000,PUBLISHING,4828
1970194,26 to 50,INFORMATION_TECHNOLOGY_AND_SERVICES,1055
16000001,1,"",2964
6540531,2 to 5,"",816
16000001,1,"",2955
16000001,26 to 50,"",2401
16000001,1,"",5107
16000001,"","",4110
16000001,1,"",1577
16000001,26 to 50,COMPUTER_SOFTWARE,1601
4379527,201 to 1000,HOSPITAL_HEALTH_CARE,5094
16000001,1,"",4716
4491331,26 to 50,"",3514
16000001,6 to 10,"",5100
16000001,6 to 10,ENTERTAINMENT,4181
16000001,"","",1405
16000001,1,"",4442
16000001,201 to 1000,"",1330
6174413,26 to 50,HOSPITALITY,2918
16000001,26 to 50,"",1148
16000001,6 to 10,"",751
16000001,2 to 5,"",1811
16000001,1,"",4902
16000001,2 to 5,"",4224
472697,51 to 200,HIGHER_EDUCATION,4246
780043,2 to 5,Asesoría de Marketing,1927
16000001,"","",2021
16000001,2 to 5,"",4989
16000001,2 to 5,"",4172
16000001,26 to 50,"",2873
16000001,26 to 50,"",2125
16000001,1,"",1656
16000001,2 to 5,"",1964
16000001,2 to 5,"",4004
16000001,26 to 50,"",4185
16000001,6 to 10,"",3519
16000001,1001 to 10000,"",1005
16000001,1001 to 10000,"",1006
6610,201 to 1000,HIGHER_EDUCATION,2718
16000001,"","",2714
16000001,2 to 5,"",4551
16000001,1001 to 10000,"",1331
16000001,6 to 10,"",377
16000001,201 to 1000,"",2975
415269,"10,001 or more",Healthcare,971
4564848,26 to 50,"",2046
2189446,26 to 50,EDUCATION_MANAGEMENT,2702
16000001,2 to 5,"",4085
16000001,6 to 10,"",4226
16000001,1,"",583
16000001,26 to 50,"",3401
16000001,2 to 5,"",1845
4274,1001 to 10000,Non-Profit/Educational Institution,4236
16000001,"","",1905
6360930,11 to 25,"",4680
16000001,1,"",2306
16000001,"","",2884
16000001,"","",4215
16000001,11 to 25,"",1683
16000001,26 to 50,"",2500
16000001,2 to 5,"",4134
3772095,11 to 25,COMPUTER_SOFTWARE,4809
16000001,1001 to 10000,"",1833
430536,1001 to 10000,RESTAURANTS,566
16000001,6 to 10,CONSTRUCTION,5167
16000001,"","",2243
16000001,"","",1820
16000001,2 to 5,"",1430
16000001,2 to 5,"",2442
1962176,26 to 50,SECURITY_AND_INVESTIGATIONS,1092
16000001,2 to 5,"",3448
16000001,26 to 50,"",848
794159,26 to 50,MARKETING_AND_ADVERTISING,882
16000001,6 to 10,"",908
16000001,2 to 5,"",2004
6587371,2 to 5,"",419
16000001,2 to 5,"",1349
1045803,51 to 200,TRANSPORTATION_TRUCKING_RAILROAD,2865
16000001,"","",764
16000001,6 to 10,"",5052
16000001,11 to 25,"",3266
122008,1001 to 10000,Manufacturing,3692
5247230,"","",4493
16000001,6 to 10,MUSIC,619
16000001,1,"",1843
16000001,6 to 10,"",1804
16000001,2 to 5,"",2966
8206012,2 to 5,"",4815
16000001,6 to 10,"",3053
16000001,201 to 1000,"",756
8606,201 to 1000,LEISURE_TRAVEL_TOURISM,4581
16000001,"","",3564
16000001,6 to 10,"",2395
16000001,2 to 5,"",2578
16000001,1001 to 10000,"",1821
49602,1001 to 10000,Technology,535
16000001,2 to 5,"",509
16000001,1,"",2889
16000001,6 to 10,"",860
16000001,"","",1518
16000001,2 to 5,"",4297
159546,1001 to 10000,Other,1438
16000001,2 to 5,"",2680
,6 to 10,Marketing Services,621
899569,6 to 10,"",2967
32984,201 to 1000,"",1250
16000001,1,"",2209
2823618,6 to 10,"",4169
16000001,2 to 5,"",1710
16000001,1001 to 10000,Other,981
103166,201 to 1000,EDUCATION_MANAGEMENT,633
91785,201 to 1000,EDUCATION_MANAGEMENT,4293
5389086,26 to 50,MANAGEMENT_CONSULTING,3581
16000001,2 to 5,"",3275
278712,1001 to 10000,HIGHER_EDUCATION,804
16000001,2 to 5,"",1981
16000001,11 to 25,"",281
16000001,2 to 5,"",3023
16000001,6 to 10,"",4652
16000001,1001 to 10000,"",1424
2379159,2 to 5,"",675
16000001,2 to 5,"",1859
24776,1001 to 10000,Healthcare,3353
8519713,2 to 5,"",3979
6604880,6 to 10,"",457
16000001,2 to 5,"",3835
16000001,6 to 10,"",2376
16000001,2 to 5,"",1548
16026,201 to 1000,Consulting/Advisory,4053
16000001,2 to 5,"",4099
6810232,6 to 10,"",2888
16000001,"","",3873
16000001,2 to 5,"",1013
1421038,201 to 1000,MARKETING_AND_ADVERTISING,4084
16000001,6 to 10,CONSTRUCTION,3963
2628950,6 to 10,"",4013
16000001,1,"",363
16000001,1,"",2721
7879462,6 to 10,FINANCIAL_SERVICES,4765
5238,51 to 200,CAPITAL_MARKETS,1251
1502617,6 to 10,"",4055
2273125,6 to 10,"",2531
16000001,2 to 5,"",2088
16000001,"","",4772
16000001,"","",2905
6965531,6 to 10,"",2738
16000001,6 to 10,"",1824
16000001,2 to 5,"",3082
80453,1001 to 10000,Non-Profit/Educational Institution,1830
2309487,2 to 5,"",741
16000001,11 to 25,"",4827
16000001,1,"",2511
8295196,201 to 1000,LOGISTICS_AND_SUPPLY_CHAIN,4792
16000001,1,"",3410
16000001,6 to 10,"",2122
16000001,26 to 50,"",4391
10584,1001 to 10000,Non-Profit/Educational Institution,1797
16000001,1,"",3875
16000001,2 to 5,"",1546
16000001,1,"",2262
16000001,2 to 5,"",3749
16000001,6 to 10,MARKETING_AND_ADVERTISING,1476
1500618,26 to 50,"",3421
16000001,6 to 10,"",1723
16000001,6 to 10,"",2299
251616,1001 to 10000,EVENTS_SERVICES,1928
16000001,1,"",1691
8489092,2 to 5,"",268
6119233,2 to 5,"",4248
16000001,2 to 5,"",3925
16000001,2 to 5,"",4108
16000001,6 to 10,"",409
16000001,26 to 50,MARKETING_AND_ADVERTISING,2156
17006,51 to 200,APPAREL_FASHION,4694
16000001,1,"",420
16000001,2 to 5,"",2467
16000001,11 to 25,"Building, Construction And Architecture",2821
2333347,6 to 10,"",3855
16000001,2 to 5,"",1578
16000001,2 to 5,"",3313
16000001,6 to 10,"",3417
3088354,201 to 1000,EDUCATION_MANAGEMENT,4658
16000001,6 to 10,FACILITIES_SERVICES,2624
16000001,2 to 5,"",1645
71905,201 to 1000,HIGHER_EDUCATION,4621
3669177,2 to 5,"",3783
16000001,6 to 10,"",2097
16000001,201 to 1000,Business Consulting,4421
6660814,26 to 50,"",1636
16000001,26 to 50,PRINTING,5033
272490,6 to 10,"",374
866680,1001 to 10000,Technology,3294
16000001,6 to 10,"",3579
16000001,1,"",3270
50019,11 to 25,Non-Profit,1976
16000001,26 to 50,"",2460
16000001,201 to 1000,"",316
16000001,11 to 25,"",3045
16000001,1,"",3467
16000001,6 to 10,"",1276
54177,51 to 200,"",4456
16000001,"","",2672
16000001,"","",3435
16000001,"","",1212
16000001,"","",4487
6014989,2 to 5,"",361
16000001,2 to 5,"",1639
16000001,11 to 25,"",1931
16000001,1,"",1633
6610,201 to 1000,HIGHER_EDUCATION,2717
16000001,2 to 5,"",1893
16000001,2 to 5,"",2728
16000001,"","",3542
16000001,11 to 25,COMPUTER_SOFTWARE,2292
4601987,6 to 10,"",4553
14664,1001 to 10000,COMPUTER_SOFTWARE,4045
16000001,26 to 50,"",3741
16000001,1,"",2386
5114199,51 to 200,COMPUTER_SOFTWARE,2606
16000001,1,"",1760
16000001,2 to 5,"",3171
16000001,1,"",3195
6301278,2 to 5,"",2302
3612183,26 to 50,"",3972
16000001,1,"",1515
16000001,1,"",2248
26685,1001 to 10000,Healthcare,1311
16000001,2 to 5,"",3066
16000001,6 to 10,BIOTECHNOLOGY,3645
16000001,11 to 25,"",4245
16000001,"","",2478
1218330,6 to 10,"",2734
16000001,"","",1422
16000001,26 to 50,"",522
4547312,2 to 5,"",2834
16000001,6 to 10,"",2140
16000001,1,"",3055
16000001,"","",4087
16000001,1,"",599
16000001,6 to 10,CONSTRUCTION,4515
16000001,6 to 10,"",4627
16000001,26 to 50,"",2651
16000001,1,"",4613
2691169,51 to 200,NON_PROFIT_ORGANIZATION_MANAGEMENT,4749
16000001,1,"",4423
16000001,26 to 50,"",2094
16000001,6 to 10,"",226
568126,201 to 1000,"",999
16000001,"","",3970
65379,1001 to 10000,Non-Profit/Educational Institution,1298
16000001,2 to 5,"",3820
16000001,2 to 5,"",3426
16000001,2 to 5,"",3216
16000001,6 to 10,"",805
6555,"10,001 or more",Consulting/Advisory,2723
233584,6 to 10,"",1360
16000001,11 to 25,"",3368
16000001,26 to 50,"",4298
7350648,6 to 10,"",1757
479290,26 to 50,"",3878
4284634,51 to 200,ARCHITECTURE_PLANNING,4044
16000001,1,"",1619
16000001,2 to 5,"",3926
16000001,1,"",1889
6595,51 to 200,ENTERTAINMENT,3027
16000001,51 to 200,IMPORT_AND_EXPORT,837
6196434,6 to 10,"",4460
16000001,1,"",2231
16000001,6 to 10,"",3384
16000001,"","",1883
16000001,"","",3341
2497,1001 to 10000,"",5179
59778,1001 to 10000,COSMETICS,2253
16000001,2 to 5,"",4786
16000001,2 to 5,"",1271
16000001,2 to 5,"",2973
16000001,6 to 10,"",4834
16000001,2 to 5,"",3084
1864326,2 to 5,"",4229
2466436,201 to 1000,ARCHITECTURE_PLANNING,532
3642265,201 to 1000,EDUCATION_MANAGEMENT,5126
2737115,6 to 10,COMPUTER_SOFTWARE,2725
4582499,6 to 10,"",979
1180338,"","",1249
16000001,6 to 10,"",3241
10465879,11 to 25,"",5173
16000001,"",FINANCIAL_SERVICES,2558
16000001,6 to 10,COMPUTER_SOFTWARE,3865
7572784,2 to 5,"",3757
16000001,6 to 10,"",2530
16000001,26 to 50,NON_PROFIT_ORGANIZATION_MANAGEMENT,1218
16000001,2 to 5,"",5164
4206248,2 to 5,"",1225
6510014,"","",3734
16000001,26 to 50,"",3674
5527677,1,"",2410
14251,6 to 10,"",3956
16000001,6 to 10,"",863
16000001,"","",4647
45161,51 to 200,Manufacturing,4199
16000001,6 to 10,"",1841
16000001,1,"",5098
16000001,2 to 5,"",500
16000001,"","",3948
1027908,2 to 5,"",3537
16000001,26 to 50,"",4856
16000001,1,"",504
1238621,26 to 50,COMPUTER_SOFTWARE,1481
16000001,6 to 10,"",3096
16000001,2 to 5,"",905
16000001,2 to 5,"",204
16000001,6 to 10,"",4622
16000001,2 to 5,"",1062
16000001,6 to 10,"",2250
16000001,1,"",2091
2110648,26 to 50,"",1410
16000001,2 to 5,"",2007
16000001,6 to 10,FOOD_PRODUCTION,610
1740005,201 to 1000,RETAIL,514
16000001,1,"",688
73836,2 to 5,"",2159
16000001,11 to 25,"",384
16000001,1001 to 10000,"",2995
16000001,1,"",2678
3826,1001 to 10000,ENTERTAINMENT,3361
16000001,1,"",2827
259109,"10,001 or more",ENVIRONMENTAL_SERVICES,3290
16000001,"","",2519
10001833,1,MARKETING_AND_ADVERTISING,1689
16000001,1,"",565
8723086,"","",4803
16000001,6 to 10,"",3243
16000001,2 to 5,"",3906
16000001,"10,001 or more",HIGHER_EDUCATION,2510
16000001,"","",3455
2337187,51 to 200,Technology - Software,3946
16000001,1,"",4855
16000001,26 to 50,"",3129
16000001,6 to 10,APPAREL_FASHION,519
4027,6 to 10,Finance and Insurance,3039
1399821,6 to 10,"",4012
16000001,1,"",2645
16000001,6 to 10,"",1908
399,201 to 1000,SaaS,270
16000001,2 to 5,"",515
,"",COMPUTER_SOFTWARE,2130
16000001,51 to 200,"",1402
6757,201 to 1000,Consulting/Advisory,1734
16000001,26 to 50,COMPUTER_SOFTWARE,3301
150052,201 to 1000,HIGHER_EDUCATION,3043
16000001,1,"",784
9480796,1,"",2949
16000001,2 to 5,"",3868
2252535,201 to 1000,CONSUMER_GOODS,1500
4174479,51 to 200,"",2978
16000001,2 to 5,"",574
5524697,11 to 25,"",3879
32955,1001 to 10000,Non-Profit/Educational Institution,4980
199943,"",HIGHER_EDUCATION,2415
16000001,2 to 5,"",2438
16000001,6 to 10,MARKETING_AND_ADVERTISING,2190
16000001,2 to 5,"",3117
16000001,2 to 5,"",1390
38208,1001 to 10000,Manufacturing,5143
16000001,2 to 5,"",2611
16000001,"","",3673
781922,6 to 10,"",689
16000001,"","",3475
16000001,1,"",3650
1897071,51 to 200,"",5199
16000001,6 to 10,"",2993
16000001,2 to 5,"",283
16000001,"","",2286
27332,1001 to 10000,Other,1507
16000001,"","",5099
16000001,2 to 5,"",4372
2695391,26 to 50,CONSUMER_SERVICES,951
16000001,2 to 5,"",4267
16000001,"","",2291
16000001,2 to 5,"",3486
1518920,26 to 50,COMPUTER_SOFTWARE,4253
16000001,2 to 5,"",1404
16000001,11 to 25,"",4526
5667326,6 to 10,COMPUTER_SOFTWARE,4756
16000001,"","",2585
3323515,6 to 10,Manufacturing,2878
81340,1001 to 10000,Manufacturing,1291
16000001,1,"",785
16000001,1,"",3954
16000001,1,"",2860
16000001,"","",4295
16000001,6 to 10,"",4819
16000001,"","",5073
342454,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES,4832
3966297,2 to 5,"",712
16000001,1001 to 10000,Non-Profit/Educational Institution,3469
16000001,51 to 200,MECHANICAL_OR_INDUSTRIAL_ENGINEERING,2569
9097850,6 to 10,"",4368
16000001,6 to 10,"",4390
3221939,6 to 10,"",1776
11951,2 to 5,"",2929
16000001,2 to 5,"",2836
10656700,51 to 200,Other,2800
16000001,1,"",4764
69382,1001 to 10000,Education,1403
3834361,26 to 50,MARKETING_AND_ADVERTISING,1380
16000001,11 to 25,"",365
5786818,26 to 50,HOSPITAL_HEALTH_CARE,962
16000001,11 to 25,"",1240
16000001,26 to 50,"",4588
16000001,6 to 10,Consulting,4054
16000001,6 to 10,"",4480
1560308,26 to 50,"",1451
16000001,2 to 5,"",1175
814433,11 to 25,"",2211
16000001,2 to 5,"",4900
16000001,26 to 50,"",2368
16000001,"","",1286
3503384,51 to 200,"",3752
16000001,2 to 5,"",3105
16000001,1,"",4393
1855707,26 to 50,"",604
16000001,26 to 50,"",3492
16000001,6 to 10,"",807
16000001,6 to 10,"",3357
16000001,2 to 5,"",4788
16000001,2 to 5,"",1326
16000001,"","",788
16000001,2 to 5,"",1444
2322263,26 to 50,"",4103
6863228,2 to 5,"",1039
16000001,"","",4730
16000001,2 to 5,"",3943
16000001,6 to 10,"",349
16000001,6 to 10,"",3034
16000001,1,"",4101
16000001,26 to 50,"",1566
16000001,6 to 10,MECHANICAL_OR_INDUSTRIAL_ENGINEERING,653
16000001,2 to 5,"",4429
1810528,6 to 10,"",551
3316297,51 to 200,INSURANCE,2397
16000001,11 to 25,ENVIRONMENTAL_SERVICES,2446
16000001,6 to 10,"",3945
16000001,2 to 5,"",553
16000001,6 to 10,"",2283
16000001,"","",1950
455256,201 to 1000,"",4571
155023,1001 to 10000,Non Profit/EDU/.gov,366
4355267,6 to 10,"",3784
16000001,6 to 10,"",5024
16000001,"","",1415
210601,26 to 50,COMPUTER_SOFTWARE,4252
16000001,26 to 50,"",2515
16000001,51 to 200,"",3653
16000001,2 to 5,"",1679
16000001,6 to 10,"",5031
16000001,26 to 50,"",994
990714,51 to 200,"",1135
6294679,6 to 10,"",2285
16000001,2 to 5,"",2778
16000001,1,COMPUTER_SOFTWARE,4207
10516562,1001 to 10000,"",2608
16000001,2 to 5,"",4022
16000001,"","",2276
16000001,"","",4477
16000001,2 to 5,"",878
16000001,51 to 200,"",376
63106,26 to 50,"",2919
16000001,1,"",4678
2111223,26 to 50,"",1460
16000001,201 to 1000,"",852
2768773,51 to 200,"",3513
16000001,1,"",4645
1028080,6 to 10,"",2120
16000001,51 to 200,"",719
4983627,"","",3585
16000001,6 to 10,"",3138
604327,1001 to 10000,"",3651
16000001,6 to 10,"",2019
16000001,"","",988
16000001,6 to 10,"",899
2869680,"","",1932
16000001,"","",3078
16000001,1,"",4187
7675598,"","",2349
16000001,6 to 10,TELECOMMUNICATIONS,2789
16000001,2 to 5,"",2735
16000001,"","",1394
16000001,"","",904
16000001,11 to 25,"",2641
16000001,2 to 5,"",964
7387809,1,"",2894
1027027,201 to 1000,FOOD_PRODUCTION,4958
16000001,"","",2071
6688056,26 to 50,COMPUTER_SOFTWARE,4915
15432,1001 to 10000,Education,1875
16000001,"","",1986
16000001,6 to 10,"",2900
16000001,"","",4982
495620,201 to 1000,ELECTRICAL_ELECTRONIC_MANUFACTURING,3091
34552,26 to 50,NEWSPAPERS,1354
16000001,26 to 50,"",461
16000001,2 to 5,"",4908
1625793,1,"",4600
16000001,51 to 200,HIGHER_EDUCATION,4954
16000001,6 to 10,"",4640
16000001,1,"",3523
52635,201 to 1000,HIGHER_EDUCATION,3193
1001108,201 to 1000,"",1419
,1,"",2584
16000001,1,"",3083
545283,201 to 1000,"",1484
16000001,1,"",718
2735270,26 to 50,"",1163
16000001,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES,3116
16000001,"","",4403
16000001,51 to 200,"",2245
16000001,2 to 5,"",4840
16000001,1,"",2316
16000001,6 to 10,"",2661
16000001,"","",4091
182269,11 to 25,AUTOMOTIVE,1125
16000001,1001 to 10000,"",4231
370396,201 to 1000,Technology - Software,2766
16000001,6 to 10,"",4838
16000001,51 to 200,"",4242
16000001,"",COMPUTER_SOFTWARE,1211
16000001,1,"",3465
16000001,2 to 5,"",4173
16000001,11 to 25,"",4927
16000001,2 to 5,"",2477
16000001,11 to 25,"",1772
16000001,"","",5106
16000001,2 to 5,"",1184
25858,51 to 200,"",3939
16000001,51 to 200,FOOD_BEVERAGES,2265
12552,1001 to 10000,HIGHER_EDUCATION,1733
16000001,26 to 50,"",1104
2121,"10,001 or more",Automotive & Transport,2965
40853,201 to 1000,Technology - Software,4058
16000001,1,"",4413
16000001,6 to 10,"",2559
16000001,201 to 1000,SEMICONDUCTORS,4948
16000001,11 to 25,"",4000
16000001,1,"",1936
205011,1001 to 10000,"",314
8497,26 to 50,OUTSOURCING_OFFSHORING,3613
16000001,2 to 5,"",345
1430234,"","",1718
16000001,2 to 5,"",2915
